user_id,product_id,rating,timestamp
U18,P64,2,26-10-2023 20:42
U36,P96,5,13-10-2023 12:18
U32,P148,2,02-10-2023 19:59
U9,P53,4,23-10-2023 20:18
U7,P138,1,20-10-2023 16:24
U11,P166,3,08-10-2023 21:16
U11,P160,2,20-10-2023 16:01
U3,P40,1,15-10-2023 18:19
U18,P83,4,03-10-2023 17:00
U15,P37,4,18-10-2023 15:06
U27,P176,4,05-10-2023 12:59
U17,P189,3,19-10-2023 22:15
U36,P177,5,21-10-2023 16:17
U15,P45,3,18-10-2023 12:00
U14,P190,3,31-10-2023 19:50
U43,P185,2,08-10-2023 14:34
U50,P130,2,18-10-2023 21:32
U34,P126,3,20-10-2023 10:56
U5,P182,5,05-10-2023 14:25
U49,P195,4,05-10-2023 22:33
U40,P40,1,20-10-2023 19:04
U46,P141,4,01-10-2023 19:53
U50,P34,2,03-10-2023 14:04
U44,P81,2,27-10-2023 11:37
U7,P86,2,25-10-2023 21:15
U44,P53,3,22-10-2023 22:38
U13,P18,2,27-10-2023 12:52
U36,P74,5,07-10-2023 21:26
U42,P190,2,08-10-2023 13:30
U39,P24,4,14-10-2023 10:21
U34,P144,2,08-10-2023 10:58
U25,P88,5,11-10-2023 18:32
U29,P184,2,13-10-2023 15:49
U14,P91,3,23-10-2023 10:58
U21,P135,3,12-10-2023 14:48
U23,P24,1,16-10-2023 12:16
U32,P143,2,20-10-2023 11:27
U45,P39,4,21-10-2023 10:55
U5,P173,5,23-10-2023 14:17
U26,P157,4,26-10-2023 19:26
U14,P58,2,28-10-2023 11:30
U47,P99,4,24-10-2023 17:57
U19,P27,1,30-10-2023 21:04
U48,P172,4,17-10-2023 12:44
U17,P121,5,20-10-2023 18:36
U1,P200,1,18-10-2023 20:02
U39,P57,4,18-10-2023 21:00
U37,P136,5,13-10-2023 17:53
U37,P84,4,05-10-2023 11:17
U23,P82,3,15-10-2023 14:26
U34,P30,4,28-10-2023 11:50
U18,P59,3,27-10-2023 15:39
U4,P53,2,30-10-2023 16:40
U27,P124,1,31-10-2023 14:34
U11,P182,1,20-10-2023 20:34
U22,P74,3,26-10-2023 13:44
U11,P137,5,13-10-2023 21:39
U14,P92,2,15-10-2023 14:59
U42,P3,5,13-10-2023 19:19
U17,P27,5,29-10-2023 23:05
U29,P65,2,11-10-2023 19:16
U29,P139,2,26-10-2023 20:03
U25,P138,4,04-10-2023 19:08
U18,P143,5,20-10-2023 20:11
U35,P142,1,28-10-2023 20:49
U3,P148,1,12-10-2023 13:44
U5,P52,5,13-10-2023 21:02
U40,P20,1,04-10-2023 11:30
U23,P12,2,14-10-2023 20:46
U7,P67,3,08-10-2023 23:38
U43,P47,1,25-10-2023 22:35
U23,P182,2,13-10-2023 13:26
U1,P200,2,08-10-2023 16:45
U48,P188,4,05-10-2023 11:32
U11,P194,2,09-10-2023 15:23
U35,P120,2,02-10-2023 16:31
U7,P150,1,02-10-2023 10:38
U33,P10,4,21-10-2023 19:19
U8,P51,4,05-10-2023 14:33
U47,P124,1,09-10-2023 12:03
U14,P61,4,30-10-2023 16:24
U33,P79,2,28-10-2023 14:50
U13,P75,1,24-10-2023 23:35
U19,P194,1,14-10-2023 16:31
U46,P112,4,02-10-2023 15:50
U9,P117,4,09-10-2023 12:00
U20,P53,3,26-10-2023 14:20
U16,P101,1,28-10-2023 15:31
U35,P187,5,15-10-2023 15:34
U12,P176,4,01-10-2023 19:28
U33,P27,1,31-10-2023 14:49
U36,P64,4,31-10-2023 13:12
U1,P107,4,17-10-2023 22:38
U24,P29,1,14-10-2023 12:15
U7,P24,4,26-10-2023 15:16
U12,P9,2,13-10-2023 16:50
U34,P26,2,28-10-2023 20:11
U1,P175,3,14-10-2023 15:44
U35,P167,1,02-10-2023 11:25
U41,P150,2,11-10-2023 19:38
U50,P186,2,08-10-2023 10:00
U22,P57,2,30-10-2023 20:27
U7,P176,4,28-10-2023 12:07
U4,P123,3,05-10-2023 14:11
U20,P153,2,26-10-2023 17:27
U37,P53,1,16-10-2023 21:42
U6,P63,5,10-10-2023 16:08
U16,P179,3,11-10-2023 19:04
U45,P64,3,01-10-2023 11:05
U7,P199,5,09-10-2023 21:06
U39,P153,3,12-10-2023 23:32
U38,P31,2,31-10-2023 14:34
U7,P171,1,17-10-2023 20:24
U50,P132,3,01-10-2023 22:57
U8,P160,2,01-10-2023 11:30
U27,P11,2,17-10-2023 16:30
U1,P30,3,16-10-2023 18:08
U33,P46,1,28-10-2023 11:11
U23,P8,2,20-10-2023 15:28
U37,P53,5,26-10-2023 10:59
U32,P142,2,09-10-2023 17:08
U8,P88,2,14-10-2023 22:16
U21,P200,2,06-10-2023 20:51
U35,P186,3,03-10-2023 12:46
U43,P9,4,30-10-2023 12:03
U5,P72,2,17-10-2023 14:14
U6,P142,5,25-10-2023 17:21
U38,P98,5,14-10-2023 15:44
U30,P99,1,24-10-2023 16:55
U20,P170,1,18-10-2023 10:29
U49,P174,5,12-10-2023 23:40
U16,P25,3,12-10-2023 14:32
U7,P19,2,10-10-2023 12:07
U14,P174,1,18-10-2023 21:48
U5,P37,4,17-10-2023 15:56
U28,P34,3,12-10-2023 22:48
U31,P102,4,02-10-2023 10:43
U31,P55,3,09-10-2023 14:41
U39,P179,2,10-10-2023 20:29
U35,P118,4,24-10-2023 12:55
U43,P117,2,28-10-2023 11:07
U33,P195,2,31-10-2023 13:09
U16,P106,2,23-10-2023 17:18
U26,P115,1,18-10-2023 19:48
U26,P84,2,24-10-2023 17:43
U38,P16,3,24-10-2023 23:05
U15,P154,3,15-10-2023 22:25
U3,P136,1,07-10-2023 13:42
U45,P178,4,21-10-2023 20:43
U48,P6,4,06-10-2023 17:10
U25,P137,4,07-10-2023 23:53
U6,P137,3,18-10-2023 16:43
U25,P79,2,27-10-2023 11:57
U30,P119,4,12-10-2023 21:00
U27,P191,2,18-10-2023 10:51
U49,P168,4,03-10-2023 19:50
U50,P31,3,31-10-2023 13:52
U47,P17,5,09-10-2023 15:45
U7,P167,5,07-10-2023 10:24
U44,P132,1,26-10-2023 13:20
U29,P91,1,18-10-2023 18:53
U19,P192,4,09-10-2023 19:57
U35,P119,2,11-10-2023 23:14
U39,P2,4,10-10-2023 10:02
U48,P194,1,30-10-2023 23:44
U39,P132,4,21-10-2023 21:06
U1,P191,1,03-10-2023 21:55
U4,P65,3,15-10-2023 17:32
U14,P147,5,17-10-2023 11:53
U2,P147,1,12-10-2023 12:17
U4,P192,3,09-10-2023 20:23
U40,P114,1,09-10-2023 16:03
U26,P43,5,18-10-2023 13:52
U32,P10,3,29-10-2023 15:44
U26,P129,4,16-10-2023 19:39
U21,P65,3,15-10-2023 21:50
U36,P12,2,04-10-2023 10:41
U5,P15,2,21-10-2023 22:58
U27,P191,3,24-10-2023 20:20
U31,P77,2,21-10-2023 19:07
U14,P80,5,18-10-2023 17:32
U16,P36,4,22-10-2023 14:55
U26,P194,3,24-10-2023 16:51
U11,P174,4,19-10-2023 19:27
U41,P18,2,17-10-2023 18:49
U27,P171,4,29-10-2023 22:44
U20,P33,1,02-10-2023 14:20
U32,P156,3,19-10-2023 21:08
U42,P57,2,16-10-2023 11:17
U35,P151,4,15-10-2023 20:08
U4,P131,4,13-10-2023 13:02
U35,P25,3,03-10-2023 23:46
U37,P99,2,18-10-2023 21:24
U43,P87,3,09-10-2023 12:17
U3,P162,5,29-10-2023 13:53
U5,P63,5,21-10-2023 13:37
U22,P137,4,06-10-2023 18:15
U23,P27,5,19-10-2023 22:06
U31,P134,1,04-10-2023 20:42
U16,P167,3,16-10-2023 10:25
U38,P103,5,27-10-2023 12:56
U38,P98,1,07-10-2023 12:33
U6,P178,3,17-10-2023 10:45
U36,P96,1,18-10-2023 13:10
U36,P113,1,04-10-2023 10:52
U9,P85,5,01-10-2023 12:14
U48,P152,2,29-10-2023 10:01
U27,P163,1,23-10-2023 18:24
U40,P123,4,14-10-2023 16:07
U37,P87,3,30-10-2023 10:32
U9,P86,2,21-10-2023 19:42
U7,P9,1,18-10-2023 22:43
U40,P69,3,23-10-2023 16:07
U14,P93,1,18-10-2023 11:52
U45,P45,2,07-10-2023 15:24
U39,P138,3,03-10-2023 14:03
U2,P32,2,24-10-2023 13:57
U41,P100,4,10-10-2023 15:41
U14,P126,5,21-10-2023 11:37
U4,P105,2,25-10-2023 10:50
U36,P59,5,09-10-2023 16:50
U29,P88,5,25-10-2023 23:35
U4,P182,3,05-10-2023 13:20
U23,P96,2,14-10-2023 23:37
U19,P30,4,27-10-2023 20:50
U25,P26,3,02-10-2023 10:12
U29,P181,2,25-10-2023 10:29
U19,P169,3,25-10-2023 16:58
U13,P105,4,01-10-2023 15:52
U6,P60,1,09-10-2023 15:47
U29,P10,1,13-10-2023 17:53
U37,P16,4,11-10-2023 10:57
U12,P10,2,02-10-2023 16:27
U26,P22,2,22-10-2023 16:27
U3,P85,1,03-10-2023 11:00
U44,P19,4,21-10-2023 16:58
U13,P133,3,10-10-2023 23:05
U24,P114,4,03-10-2023 21:53
U20,P51,2,31-10-2023 13:18
U8,P51,4,26-10-2023 17:34
U47,P17,3,04-10-2023 16:39
U43,P101,2,30-10-2023 19:17
U28,P23,5,20-10-2023 17:02
U46,P133,5,20-10-2023 10:23
U38,P36,4,18-10-2023 22:12
U21,P37,3,14-10-2023 18:12
U17,P79,1,18-10-2023 12:24
U21,P17,4,24-10-2023 19:36
U37,P176,5,13-10-2023 12:24
U14,P60,1,15-10-2023 22:00
U4,P118,5,08-10-2023 18:27
U19,P91,1,18-10-2023 18:57
U26,P135,1,19-10-2023 11:30
U46,P125,5,22-10-2023 20:41
U9,P54,2,26-10-2023 19:04
U41,P194,5,01-10-2023 15:51
U50,P175,1,14-10-2023 12:23
U48,P38,3,28-10-2023 11:36
U4,P38,3,29-10-2023 16:01
U24,P150,4,20-10-2023 13:08
U15,P121,2,31-10-2023 11:08
U43,P175,3,29-10-2023 21:48
U17,P22,1,15-10-2023 23:40
U28,P107,3,19-10-2023 18:53
U1,P2,2,06-10-2023 16:00
U11,P24,2,03-10-2023 18:54
U29,P35,3,25-10-2023 19:23
U16,P96,2,05-10-2023 11:50
U32,P139,3,12-10-2023 15:32
U24,P174,3,31-10-2023 11:29
U30,P194,5,15-10-2023 14:45
U25,P121,5,22-10-2023 21:08
U39,P98,5,10-10-2023 16:38
U10,P124,5,26-10-2023 11:06
U46,P195,5,22-10-2023 22:53
U39,P73,4,18-10-2023 12:17
U13,P135,5,20-10-2023 21:37
U1,P139,3,31-10-2023 12:27
U21,P79,3,06-10-2023 12:09
U12,P61,4,31-10-2023 17:21
U18,P26,4,19-10-2023 11:28
U42,P3,3,26-10-2023 21:56
U44,P23,3,29-10-2023 14:46
U48,P4,2,12-10-2023 14:58
U1,P195,1,04-10-2023 23:35
U33,P172,2,22-10-2023 14:23
U43,P42,3,27-10-2023 23:02
U37,P130,4,14-10-2023 22:32
U6,P130,4,01-10-2023 23:36
U27,P88,2,05-10-2023 23:55
U12,P126,3,16-10-2023 23:00
U25,P159,5,19-10-2023 10:46
U3,P39,5,03-10-2023 20:25
U50,P61,2,30-10-2023 21:57
U36,P93,1,14-10-2023 14:03
U5,P95,4,06-10-2023 13:52
U47,P5,1,09-10-2023 23:55
U45,P34,3,06-10-2023 18:10
U26,P31,3,18-10-2023 19:20
U36,P141,1,24-10-2023 22:17
U19,P193,2,02-10-2023 11:31
U49,P95,1,21-10-2023 23:33
U5,P172,2,06-10-2023 21:16
U5,P118,2,15-10-2023 13:05
U7,P41,5,14-10-2023 11:24
U41,P114,4,18-10-2023 22:49
U4,P167,1,01-10-2023 17:04
U29,P11,2,26-10-2023 15:35
U22,P2,3,23-10-2023 22:03
U49,P127,1,04-10-2023 19:23
U12,P143,4,20-10-2023 12:54
U14,P196,2,29-10-2023 22:06
U16,P170,4,22-10-2023 11:20
U41,P148,5,14-10-2023 11:47
U36,P120,5,02-10-2023 21:23
U37,P111,5,31-10-2023 23:55
U16,P59,5,15-10-2023 10:52
U14,P98,5,05-10-2023 13:02
U4,P98,4,15-10-2023 11:51
U11,P119,3,19-10-2023 15:43
U39,P123,3,01-10-2023 17:16
U30,P136,5,23-10-2023 23:41
U8,P164,4,29-10-2023 18:36
U9,P98,5,10-10-2023 18:45
U24,P143,1,23-10-2023 14:14
U21,P106,1,21-10-2023 12:51
U27,P85,5,17-10-2023 17:26
U49,P64,1,18-10-2023 19:13
U11,P13,4,28-10-2023 16:22
U16,P179,5,20-10-2023 14:17
U14,P84,1,25-10-2023 11:26
U6,P95,3,24-10-2023 11:39
U8,P99,5,24-10-2023 18:59
U35,P188,1,16-10-2023 13:51
U42,P70,4,26-10-2023 18:05
U35,P140,1,29-10-2023 22:46
U3,P5,1,03-10-2023 10:16
U42,P58,3,02-10-2023 12:22
U17,P39,5,18-10-2023 20:39
U5,P69,1,08-10-2023 20:11
U13,P47,4,15-10-2023 14:13
U18,P44,1,26-10-2023 22:46
U26,P182,5,15-10-2023 14:33
U34,P68,5,29-10-2023 23:15
U14,P121,2,28-10-2023 12:26
U50,P169,4,02-10-2023 16:55
U2,P132,5,18-10-2023 16:02
U21,P27,3,14-10-2023 17:12
U23,P59,5,18-10-2023 13:45
U38,P143,3,29-10-2023 14:59
U13,P192,5,17-10-2023 13:35
U24,P167,3,31-10-2023 12:20
U41,P135,5,08-10-2023 16:58
U7,P147,4,30-10-2023 20:54
U1,P160,1,13-10-2023 12:34
U42,P160,5,11-10-2023 15:03
U50,P169,3,27-10-2023 17:59
U7,P125,4,23-10-2023 10:25
U42,P57,1,15-10-2023 19:21
U19,P150,3,03-10-2023 15:25
U32,P134,2,07-10-2023 19:11
U33,P26,1,27-10-2023 10:38
U30,P40,3,18-10-2023 15:57
U13,P122,1,11-10-2023 11:02
U41,P21,4,21-10-2023 21:19
U2,P84,5,01-10-2023 20:38
U4,P199,1,29-10-2023 13:06
U46,P61,2,04-10-2023 17:49
U23,P42,2,31-10-2023 16:06
U7,P10,2,22-10-2023 10:09
U46,P4,3,26-10-2023 14:45
U42,P177,4,22-10-2023 16:03
U17,P72,3,23-10-2023 12:10
U3,P32,3,01-10-2023 16:45
U24,P166,1,12-10-2023 13:20
U9,P179,1,30-10-2023 14:44
U29,P7,4,22-10-2023 12:00
U42,P13,1,03-10-2023 20:08
U20,P87,3,15-10-2023 15:50
U2,P124,5,29-10-2023 19:22
U35,P25,4,31-10-2023 10:00
U9,P45,4,28-10-2023 16:48
U11,P52,2,23-10-2023 10:05
U10,P69,2,04-10-2023 15:13
U14,P72,1,24-10-2023 12:58
U45,P10,4,12-10-2023 22:41
U2,P176,2,22-10-2023 19:16
U31,P54,5,21-10-2023 19:21
U13,P31,4,15-10-2023 14:02
U15,P139,5,16-10-2023 11:48
U21,P104,1,23-10-2023 13:54
U28,P134,4,15-10-2023 19:35
U4,P142,1,30-10-2023 15:45
U14,P186,1,19-10-2023 20:23
U7,P88,4,01-10-2023 13:42
U10,P92,1,27-10-2023 11:03
U45,P169,1,13-10-2023 14:43
U27,P23,2,07-10-2023 14:49
U32,P22,2,01-10-2023 13:44
U41,P123,1,19-10-2023 11:00
U40,P157,5,12-10-2023 12:02
U50,P190,1,07-10-2023 16:02
U40,P165,2,20-10-2023 21:48
U18,P9,4,03-10-2023 11:34
U28,P22,2,21-10-2023 19:58
U25,P126,3,31-10-2023 13:41
U46,P175,3,29-10-2023 19:39
U26,P183,2,06-10-2023 18:22
U20,P32,4,25-10-2023 22:15
U9,P59,3,12-10-2023 20:36
U16,P89,4,05-10-2023 10:23
U11,P102,5,03-10-2023 10:03
U45,P147,1,31-10-2023 17:36
U39,P20,5,01-10-2023 20:01
U3,P130,2,19-10-2023 16:58
U50,P67,3,27-10-2023 18:03
U27,P28,2,18-10-2023 16:45
U39,P170,4,16-10-2023 14:02
U50,P88,2,23-10-2023 13:30
U49,P84,5,09-10-2023 21:43
U6,P154,4,23-10-2023 13:42
U33,P50,2,19-10-2023 23:18
U14,P162,4,19-10-2023 21:23
U41,P69,3,08-10-2023 10:00
U46,P102,5,16-10-2023 17:24
U3,P18,4,28-10-2023 23:10
U50,P75,1,11-10-2023 10:13
U11,P151,4,21-10-2023 15:53
U43,P73,2,03-10-2023 17:13
U40,P133,3,11-10-2023 14:08
U18,P31,1,13-10-2023 12:18
U42,P151,1,15-10-2023 18:16
U43,P85,4,19-10-2023 10:40
U9,P46,1,22-10-2023 19:44
U30,P161,1,05-10-2023 13:50
U41,P83,3,10-10-2023 15:54
U35,P82,2,03-10-2023 10:47
U46,P92,2,02-10-2023 19:02
U2,P171,3,29-10-2023 16:53
U36,P159,1,02-10-2023 15:15
U48,P73,4,21-10-2023 22:34
U29,P6,4,30-10-2023 16:32
U29,P30,5,08-10-2023 10:09
U10,P2,1,29-10-2023 11:05
U50,P162,3,13-10-2023 17:14
U45,P189,2,05-10-2023 19:59
U25,P17,4,10-10-2023 20:21
U16,P63,1,30-10-2023 17:21
U25,P197,5,29-10-2023 19:35
U5,P33,2,18-10-2023 17:20
U12,P13,3,19-10-2023 23:11
U11,P152,1,06-10-2023 19:47
U27,P133,1,25-10-2023 16:19
U1,P129,5,13-10-2023 10:14
U46,P181,3,08-10-2023 16:42
U11,P12,3,29-10-2023 12:51
U7,P127,3,29-10-2023 21:09
U36,P143,2,12-10-2023 15:33
U46,P133,5,03-10-2023 14:29
U43,P104,2,29-10-2023 10:44
U17,P60,2,05-10-2023 10:58
U2,P81,2,04-10-2023 11:51
U30,P137,4,27-10-2023 12:14
U46,P111,2,25-10-2023 18:00
U39,P61,5,07-10-2023 16:44
U43,P149,5,04-10-2023 20:50
U44,P182,4,24-10-2023 20:10
U49,P2,5,12-10-2023 18:50
U19,P56,3,17-10-2023 19:58
U48,P106,3,24-10-2023 10:43
U20,P185,4,19-10-2023 11:27
U6,P141,5,25-10-2023 11:32
U16,P90,3,07-10-2023 18:23
U7,P42,1,18-10-2023 18:05
U8,P109,3,19-10-2023 15:36
U48,P158,5,15-10-2023 21:30
U40,P131,5,23-10-2023 21:06
U49,P140,5,18-10-2023 18:02
U33,P178,5,02-10-2023 22:49
U9,P157,1,30-10-2023 13:30
U49,P81,5,25-10-2023 22:44
U35,P40,4,28-10-2023 13:04
U47,P61,1,13-10-2023 19:09
U40,P8,2,30-10-2023 19:30
U12,P67,5,06-10-2023 22:32
U30,P146,5,11-10-2023 14:55
U9,P149,2,22-10-2023 11:32
U16,P26,4,06-10-2023 21:48
U35,P199,5,06-10-2023 10:03
U7,P57,3,18-10-2023 13:39
U37,P19,1,18-10-2023 12:40
U48,P111,1,27-10-2023 13:08
U48,P105,1,31-10-2023 12:03
U20,P152,5,03-10-2023 14:17
U50,P33,2,09-10-2023 20:13
U49,P6,1,05-10-2023 21:55
U2,P160,2,24-10-2023 11:04
U31,P119,2,31-10-2023 15:36
U47,P49,1,23-10-2023 13:44
U49,P155,2,22-10-2023 12:47
U12,P146,4,24-10-2023 10:08
U29,P198,5,21-10-2023 13:03
U47,P23,2,30-10-2023 21:44
U8,P12,3,08-10-2023 23:08
U38,P75,2,23-10-2023 17:31
U12,P126,3,28-10-2023 12:44
U50,P71,4,04-10-2023 13:23
U9,P10,4,07-10-2023 10:57
U45,P131,5,25-10-2023 12:32
U5,P25,4,14-10-2023 15:56
U36,P60,5,14-10-2023 14:25
U32,P148,4,01-10-2023 20:52
U45,P91,4,12-10-2023 21:50
U23,P197,1,08-10-2023 23:28
U14,P162,1,15-10-2023 15:25
U13,P198,4,19-10-2023 11:39
U4,P114,1,08-10-2023 12:49
U13,P179,4,22-10-2023 10:41
U6,P126,5,20-10-2023 11:26
U1,P107,5,29-10-2023 23:43
U20,P120,4,03-10-2023 17:19
U37,P71,3,28-10-2023 19:02
U49,P57,2,31-10-2023 12:37
U45,P157,1,31-10-2023 18:13
U25,P143,3,31-10-2023 22:01
U19,P135,4,08-10-2023 23:47
U28,P143,3,27-10-2023 14:04
U6,P104,2,13-10-2023 16:10
U24,P50,4,19-10-2023 11:51
U44,P66,4,07-10-2023 11:26
U33,P117,2,01-10-2023 18:03
U35,P165,2,13-10-2023 18:56
U9,P73,5,27-10-2023 16:53
U4,P20,4,13-10-2023 17:48
U43,P143,4,29-10-2023 10:24
U15,P166,5,23-10-2023 16:59
U16,P17,4,03-10-2023 19:32
U48,P13,1,13-10-2023 15:23
U4,P178,1,10-10-2023 19:18
U9,P96,2,25-10-2023 22:16
U19,P90,3,21-10-2023 10:28
U37,P74,2,13-10-2023 13:43
U28,P106,4,20-10-2023 22:12
U45,P118,3,08-10-2023 19:26
U5,P104,2,01-10-2023 14:41
U30,P79,2,13-10-2023 12:29
U31,P53,5,05-10-2023 23:10
U25,P100,1,05-10-2023 16:56
U2,P85,5,04-10-2023 11:18
U48,P89,3,09-10-2023 13:50
U9,P187,1,22-10-2023 12:58
U45,P98,4,24-10-2023 15:41
U8,P195,5,23-10-2023 15:17
U6,P165,3,05-10-2023 11:43
U11,P29,1,28-10-2023 18:40
U10,P26,4,31-10-2023 10:34
U35,P143,1,16-10-2023 19:43
U37,P26,5,04-10-2023 21:39
U37,P141,5,14-10-2023 12:40
U14,P173,1,24-10-2023 14:58
U15,P24,2,23-10-2023 11:42
U12,P43,3,19-10-2023 20:24
U3,P95,2,08-10-2023 13:35
U29,P150,3,26-10-2023 13:56
U42,P189,3,24-10-2023 14:29
U8,P74,5,29-10-2023 15:42
U19,P191,3,12-10-2023 18:15
U22,P121,4,08-10-2023 14:12
U15,P82,2,02-10-2023 22:44
U34,P25,2,03-10-2023 11:45
U31,P115,4,12-10-2023 23:42
U10,P9,4,16-10-2023 16:01
U2,P31,5,24-10-2023 14:23
U9,P75,3,15-10-2023 22:46
U15,P199,2,30-10-2023 21:36
U5,P61,3,09-10-2023 17:21
U43,P98,2,15-10-2023 16:37
U16,P159,3,29-10-2023 21:51
U20,P29,2,24-10-2023 22:57
U25,P118,4,21-10-2023 15:12
U34,P10,5,31-10-2023 13:27
U5,P179,3,19-10-2023 17:54
U28,P178,2,13-10-2023 16:59
U10,P44,4,20-10-2023 22:32
U45,P164,1,31-10-2023 22:04
U19,P98,2,07-10-2023 14:08
U23,P25,5,06-10-2023 15:18
U14,P70,3,01-10-2023 18:44
U24,P175,1,01-10-2023 19:21
U12,P84,5,27-10-2023 19:58
U14,P115,4,17-10-2023 11:52
U4,P114,3,06-10-2023 22:25
U38,P181,1,05-10-2023 15:50
U34,P157,2,19-10-2023 16:25
U5,P96,1,28-10-2023 17:11
U18,P145,3,28-10-2023 13:00
U28,P122,2,28-10-2023 14:08
U49,P153,5,12-10-2023 22:45
U30,P101,4,04-10-2023 14:11
U28,P93,2,04-10-2023 23:18
U43,P90,2,22-10-2023 14:41
U41,P90,2,19-10-2023 13:15
U21,P174,5,29-10-2023 12:26
U27,P66,3,04-10-2023 14:49
U44,P160,1,29-10-2023 14:13
U24,P133,2,26-10-2023 10:28
U45,P82,1,14-10-2023 13:42
U24,P47,2,15-10-2023 13:06
U4,P80,4,22-10-2023 10:01
U46,P109,3,21-10-2023 20:46
U36,P192,2,16-10-2023 18:52
U26,P179,1,30-10-2023 12:09
U46,P148,4,04-10-2023 11:23
U41,P130,2,18-10-2023 17:05
U34,P174,1,30-10-2023 18:17
U32,P142,1,06-10-2023 13:23
U7,P115,4,22-10-2023 14:47
U38,P160,4,06-10-2023 16:56
U9,P142,3,17-10-2023 22:29
U50,P113,2,09-10-2023 23:43
U49,P25,5,29-10-2023 20:31
U41,P112,4,04-10-2023 17:12
U7,P39,2,31-10-2023 12:55
U22,P124,5,30-10-2023 23:43
U50,P116,5,23-10-2023 18:26
U22,P11,4,11-10-2023 21:52
U50,P115,3,08-10-2023 17:29
U32,P38,3,05-10-2023 19:27
U42,P96,1,22-10-2023 15:26
U13,P180,2,07-10-2023 17:00
U46,P25,1,09-10-2023 10:41
U46,P188,5,02-10-2023 22:40
U4,P36,4,12-10-2023 23:09
U20,P4,5,15-10-2023 18:04
U20,P158,2,30-10-2023 15:20
U17,P50,5,17-10-2023 20:02
U14,P142,1,01-10-2023 12:30
U23,P178,5,22-10-2023 12:46
U44,P89,4,03-10-2023 14:11
U40,P162,3,15-10-2023 20:54
U32,P122,1,04-10-2023 16:01
U27,P81,5,10-10-2023 13:36
U21,P9,2,26-10-2023 11:49
U21,P173,4,07-10-2023 22:25
U8,P5,5,26-10-2023 20:44
U30,P88,5,16-10-2023 12:58
U38,P83,3,07-10-2023 11:12
U47,P172,1,20-10-2023 15:22
U47,P64,1,05-10-2023 18:49
U29,P52,2,06-10-2023 21:01
U6,P23,2,21-10-2023 12:36
U15,P20,3,21-10-2023 23:31
U27,P34,5,08-10-2023 15:08
U18,P29,2,12-10-2023 19:22
U21,P52,4,29-10-2023 23:42
U20,P18,2,07-10-2023 13:09
U25,P62,3,05-10-2023 20:44
U31,P82,4,27-10-2023 17:14
U2,P34,3,20-10-2023 13:57
U14,P123,4,20-10-2023 19:11
U8,P66,4,10-10-2023 15:54
U31,P6,2,23-10-2023 21:53
U35,P12,4,26-10-2023 23:14
U2,P78,4,12-10-2023 13:08
U45,P65,5,14-10-2023 16:05
U17,P83,4,12-10-2023 10:30
U12,P65,2,03-10-2023 10:35
U38,P76,3,02-10-2023 18:11
U47,P166,1,20-10-2023 17:50
U45,P25,3,25-10-2023 18:51
U2,P41,1,27-10-2023 23:12
U41,P151,2,02-10-2023 11:00
U16,P118,3,04-10-2023 12:25
U15,P99,5,12-10-2023 20:54
U25,P151,2,18-10-2023 13:57
U35,P78,2,22-10-2023 18:40
U5,P24,1,23-10-2023 11:54
U44,P13,2,22-10-2023 22:53
U7,P93,1,14-10-2023 21:48
U49,P82,2,18-10-2023 23:16
U23,P97,4,13-10-2023 17:12
U42,P82,5,15-10-2023 22:16
U14,P47,3,05-10-2023 13:13
U21,P178,4,05-10-2023 12:10
U33,P54,2,23-10-2023 18:01
U10,P193,2,04-10-2023 22:38
U11,P136,5,09-10-2023 12:22
U42,P50,1,22-10-2023 23:47
U38,P111,2,05-10-2023 21:52
U38,P158,2,22-10-2023 20:55
U44,P61,3,06-10-2023 21:22
U42,P82,3,02-10-2023 16:11
U26,P17,4,29-10-2023 19:21
U8,P128,2,12-10-2023 20:03
U16,P41,4,13-10-2023 13:53
U26,P194,4,21-10-2023 22:46
U7,P75,2,28-10-2023 22:15
U43,P198,1,28-10-2023 20:07
U44,P157,5,02-10-2023 14:25
U2,P108,5,26-10-2023 17:17
U10,P85,4,27-10-2023 13:00
U42,P183,3,22-10-2023 15:14
U42,P91,2,18-10-2023 14:49
U13,P1,2,21-10-2023 18:20
U23,P93,5,01-10-2023 20:04
U46,P166,2,25-10-2023 16:11
U36,P58,2,22-10-2023 10:32
U14,P195,2,10-10-2023 20:25
U42,P1,4,19-10-2023 23:46
U26,P187,1,22-10-2023 15:24
U32,P97,4,11-10-2023 21:17
U7,P120,1,16-10-2023 10:23
U2,P168,2,09-10-2023 19:04
U19,P77,3,06-10-2023 20:42
U30,P71,5,12-10-2023 11:27
U9,P127,1,09-10-2023 11:04
U44,P118,5,25-10-2023 20:21
U30,P103,3,14-10-2023 14:01
U18,P10,3,30-10-2023 20:05
U9,P148,2,24-10-2023 16:37
U45,P113,5,19-10-2023 15:28
U38,P61,1,16-10-2023 15:51
U35,P80,4,02-10-2023 17:51
U15,P25,5,26-10-2023 12:01
U20,P28,1,06-10-2023 16:10
U9,P112,2,01-10-2023 11:39
U29,P56,5,21-10-2023 17:06
U49,P87,3,24-10-2023 20:05
U43,P123,1,10-10-2023 11:12
U33,P192,1,08-10-2023 22:45
U34,P64,4,29-10-2023 19:25
U14,P137,4,18-10-2023 19:41
U21,P69,3,13-10-2023 10:36
U2,P53,3,16-10-2023 13:04
U40,P151,4,14-10-2023 17:57
U39,P91,3,08-10-2023 11:51
